timeStamp,elapsed,responseCode,failureMessage
1601578455,1,200
1601578456,91,200
1601578457,43,200
1601578458,25,400
1601578459,31,200
1601578460,98,200
1601578461,33,200
1601578462,18,200
1601578463,15,200
1601578464,58,200
1601578465,3,200
1601578466,95,500
1601578467,70,500
1601578468,72,200
1601578469,13,400
1601578470,1,500
1601578471,52,200
1601578472,43,200
1601578473,28,200
1601578474,38,200
1601578475,69,200
1601578476,39,200
1601578477,15,200
1601578478,70,200
1601578479,83,200
1601578480,49,200
1601578481,65,200
1601578482,59,200
1601578483,61,200
1601578484,12,200
1601578485,5,200
1601578486,23,200
1601578487,13,200
1601578488,73,200
1601578489,28,200
1601578490,71,200
1601578491,41,200
1601578492,45,200
1601578493,85,200
1601578494,14,200
1601578495,34,200
1601578496,82,500
1601578497,63,400
1601578498,89,200
1601578499,87,200
1601578500,33,200
1601578501,56,500
1601578502,64,200
1601578503,96,200
1601578504,18,200
1601578505,54,200
1601578506,61,200
1601578507,15,200
1601578508,50,200
1601578509,22,200
1601578510,70,200
1601578511,56,200
1601578512,95,200
1601578513,43,200
1601578514,22,200
1601578515,80,200
1601578516,18,200
1601578517,91,200
1601578518,90,200
1601578519,54,200
1601578520,100,200
1601578521,69,400
1601578522,7,200
1601578523,28,200
1601578524,53,200
1601578525,66,200
1601578526,10,200
1601578527,96,200
1601578528,25,200
1601578529,97,200
1601578530,1,200
1601578531,77,200
1601578532,79,200
1601578533,89,200
1601578534,5,200
1601578535,99,200
1601578536,2,200
1601578537,36,200
1601578538,94,200
1601578539,19,200
1601578540,11,200
1601578541,14,200
1601578542,34,200
1601578543,9,200
1601578544,34,200
1601578545,29,200
1601578546,65,200
1601578547,4,200
1601578548,23,200
1601578549,63,200
1601578550,69,200
1601578551,55,200
1601578552,36,400
1601578553,36,200
1601578554,42,200
1601578555,27,200
1601578556,27,200
1601578557,40,200
1601578558,23,200
1601578559,31,200
1601578560,55,200
1601578561,72,200
1601578562,66,200
1601578563,54,200
1601578564,80,200
1601578565,42,200
1601578566,71,200
1601578567,5,200
1601578568,26,400
1601578569,55,200
1601578570,38,200
1601578571,51,200
1601578572,20,200
1601578573,67,200
1601578574,46,200
1601578575,99,200
1601578576,87,200
1601578577,98,200
1601578578,42,200
1601578579,17,200
1601578580,63,200
1601578581,35,200
1601578582,47,200
1601578583,93,200
1601578584,45,200
1601578585,43,200
1601578586,23,200
1601578587,74,200
1601578588,57,200
1601578589,85,200
1601578590,86,200
1601578591,81,200
1601578592,93,200
1601578593,52,200
1601578594,96,200
1601578595,87,200
1601578596,14,200
1601578597,83,200
1601578598,56,200
1601578599,28,200
1601578600,38,200
1601578601,77,200
1601578602,88,200
1601578603,21,200
1601578604,30,200
1601578605,1,200
1601578606,24,500
1601578607,82,200
1601578608,22,200
1601578609,95,200
1601578610,50,200
1601578611,77,200
1601578612,45,200
1601578613,13,200
1601578614,68,200
1601578615,1,200
1601578616,57,200
1601578617,96,200
1601578618,52,200
1601578619,60,200
1601578620,57,200
1601578621,41,200
1601578622,4,200
1601578623,63,200
1601578624,31,200
1601578625,33,200
1601578626,64,400
1601578627,6,200
1601578628,56,200
1601578629,70,200
1601578630,57,200
1601578631,21,200
1601578632,5,200
1601578633,48,200
1601578634,20,200
1601578635,72,200
1601578636,54,200
1601578637,79,200
1601578638,30,200
1601578639,20,200
1601578640,63,200
1601578641,9,200
1601578642,51,200
1601578643,0,200
1601578644,9,200
1601578645,98,200
1601578646,27,500
1601578647,48,200
1601578648,22,200
1601578649,13,200
1601578650,58,200
1601578651,62,200
1601578652,15,200
1601578653,12,200
1601578654,72,200
1601578655,43,400
1601578656,18,200
1601578657,46,200
1601578658,84,200
1601578659,78,200
1601578660,85,200
1601578661,62,200
1601578662,34,200
1601578663,29,200
1601578664,36,200
1601578665,87,200
1601578666,100,200
1601578667,4,200
1601578668,48,200
1601578669,80,200
1601578670,4,200
1601578671,31,200
1601578672,8,200
1601578673,59,200
1601578674,51,200
1601578675,6,200
1601578676,29,200
1601578677,94,200
1601578678,38,200
1601578679,80,200
1601578680,66,200
1601578681,64,200
1601578682,50,200
1601578683,32,200
1601578684,89,200
1601578685,0,200
1601578686,44,200
1601578687,26,200
1601578688,88,200
1601578689,78,200
1601578690,32,200
1601578691,3,500
1601578692,1,200
1601578693,25,200
1601578694,24,200
1601578695,50,200
1601578696,56,200
1601578697,26,200
1601578698,98,200
1601578699,56,400
1601578700,26,200
1601578701,31,400
1601578702,13,200
1601578703,30,200
1601578704,13,200
1601578705,64,500
1601578706,64,200
1601578707,29,200
1601578708,5,200
1601578709,98,200
1601578710,57,200
1601578711,22,200
1601578712,54,200
1601578713,54,200
1601578714,84,200
1601578715,76,200
1601578716,86,200
1601578717,79,200
1601578718,85,200
1601578719,13,200
1601578720,78,500
1601578721,23,500
1601578722,27,200
1601578723,97,200
1601578724,13,200
1601578725,66,200
1601578726,79,200
1601578727,14,200
1601578728,75,200
1601578729,46,200
1601578730,37,200
1601578731,0,200
1601578732,29,200
1601578733,82,400
1601578734,56,200
1601578735,36,200
1601578736,6,200
1601578737,4,200
1601578738,48,200
1601578739,1,200
1601578740,77,200
1601578741,78,200
1601578742,54,200
1601578743,1,200
1601578744,31,200
1601578745,61,200
1601578746,51,200
1601578747,38,200
1601578748,81,200
1601578749,11,400
1601578750,98,200
1601578751,66,200
1601578752,9,200
1601578753,12,200
1601578754,18,200
1601578755,86,200
1601578756,72,500
1601578757,41,200
1601578758,33,200
1601578759,31,200
1601578760,12,200
1601578761,80,200
1601578762,100,200
1601578763,52,400
1601578764,75,200
1601578765,8,200
1601578766,19,500
1601578767,11,200
1601578768,82,400
1601578769,66,200
1601578770,92,500
1601578771,66,400
1601578772,82,200
1601578773,9,200
1601578774,16,200
1601578775,36,200
1601578776,30,200
1601578777,78,200
1601578778,67,400
1601578779,91,200
1601578780,45,200
1601578781,16,200
1601578782,92,200
1601578783,55,200
1601578784,57,200
1601578785,79,200
1601578786,58,400
1601578787,66,200
1601578788,10,200
1601578789,62,200
1601578790,33,200
1601578791,40,200
1601578792,54,200
1601578793,39,200
1601578794,95,200
1601578795,92,200
1601578796,47,200
1601578797,92,200
1601578798,95,200
1601578799,7,200
1601578800,57,200
1601578801,45,200
1601578802,38,200
1601578803,80,500
1601578804,60,200
1601578805,12,200
1601578806,85,200
1601578807,70,200
1601578808,4,200
1601578809,49,200
1601578810,17,200
1601578811,76,200
1601578812,59,200
1601578813,28,200
1601578814,33,200
1601578815,77,200
1601578816,3,200
1601578817,71,200
1601578818,22,200
1601578819,39,500
1601578820,35,400
1601578821,43,500
1601578822,45,200
1601578823,83,200
1601578824,62,200
1601578825,23,200
1601578826,61,200
1601578827,87,200
1601578828,10,200
1601578829,69,200
1601578830,48,200
1601578831,20,200
1601578832,81,200
1601578833,85,200
1601578834,85,200
1601578835,57,200
1601578836,58,200
1601578837,43,200
1601578838,20,200
1601578839,46,200
1601578840,12,200
1601578841,72,200
1601578842,47,200
1601578843,43,200
1601578844,32,200
1601578845,56,200
1601578846,83,200
1601578847,41,200
1601578848,65,200
1601578849,72,500
1601578850,42,200
1601578851,21,200
1601578852,45,500
1601578853,36,500
1601578854,15,200
1601578855,1,200
1601578856,69,200
1601578857,95,200
1601578858,87,200
1601578859,21,200
1601578860,44,200
1601578861,59,200
1601578862,73,200
1601578863,61,200
1601578864,72,200
1601578865,90,200
1601578866,21,200
1601578867,24,200
1601578868,96,200
1601578869,27,400
1601578870,32,200
1601578871,56,200
1601578872,21,200
1601578873,26,200
1601578874,30,200
1601578875,29,200
1601578876,85,200
1601578877,49,200
1601578878,65,200
1601578879,34,200
1601578880,48,200
1601578881,11,200
1601578882,23,200
1601578883,27,200
1601578884,32,200
1601578885,77,200
1601578886,39,200
1601578887,56,200
1601578888,4,200
1601578889,79,200
1601578890,36,200
1601578891,65,200
1601578892,57,200
1601578893,43,200
1601578894,26,200
1601578895,80,200
1601578896,20,200
1601578897,25,200
1601578898,22,200
1601578899,1,200
1601578900,10,200
1601578901,36,200
1601578902,99,200
1601578903,91,200
1601578904,36,200
1601578905,11,200
1601578906,7,400
1601578907,88,200
1601578908,87,200
1601578909,97,200
1601578910,11,500
1601578911,42,200
1601578912,30,200
1601578913,33,200
1601578914,38,200
1601578915,40,200
1601578916,35,400
1601578917,31,200
1601578918,62,200
1601578919,20,200
1601578920,55,200
1601578921,76,200
1601578922,5,200
1601578923,54,200
1601578924,40,200
1601578925,41,500
1601578926,62,200
1601578927,62,200
1601578928,32,200
1601578929,41,200
1601578930,29,500
1601578931,17,200
1601578932,43,200
1601578933,80,500
1601578934,25,200
1601578935,28,400
1601578936,29,200
1601578937,81,200
1601578938,38,200
1601578939,63,200
1601578940,98,200
1601578941,56,200
1601578942,10,200
1601578943,41,200
1601578944,100,200
1601578945,27,200
1601578946,53,200
1601578947,11,200
1601578948,70,200
1601578949,96,200
1601578950,10,200
1601578951,81,200
1601578952,21,500
1601578953,75,200
1601578954,50,200
1601578955,69,200
1601578956,100,200
1601578957,79,200
1601578958,8,200
1601578959,56,200
1601578960,63,200
1601578961,96,200
1601578962,49,200
1601578963,98,200
1601578964,42,200
1601578965,82,200
1601578966,46,200
1601578967,49,200
1601578968,73,200
1601578969,30,200
1601578970,39,200
1601578971,31,200
1601578972,8,500
1601578973,57,200
1601578974,78,200
1601578975,17,200
1601578976,85,200
1601578977,12,200
1601578978,48,200
1601578979,66,200
1601578980,8,200
1601578981,1,200
1601578982,63,200
1601578983,98,200
1601578984,38,200
1601578985,90,200
1601578986,30,500
1601578987,75,200
1601578988,66,200
1601578989,85,200
1601578990,11,200
1601578991,54,200
1601578992,57,200
1601578993,21,200
1601578994,78,200
1601578995,3,200
1601578996,84,200
1601578997,29,200
1601578998,33,200
1601578999,20,200
1601579000,80,200
1601579001,83,500
1601579002,40,400
1601579003,43,200
1601579004,79,200
1601579005,9,200
1601579006,79,200
1601579007,9,200
1601579008,10,200
1601579009,41,200
1601579010,59,200
1601579011,38,200
1601579012,37,200
1601579013,18,200
1601579014,5,200
1601579015,0,200
1601579016,20,200
1601579017,99,200
1601579018,33,200
1601579019,7,200
1601579020,0,200
1601579021,2,200
1601579022,55,200
1601579023,71,200
1601579024,88,200
1601579025,82,200
1601579026,16,200
1601579027,58,200
1601579028,15,200
1601579029,34,200
1601579030,42,200
1601579031,63,200
1601579032,15,200
1601579033,72,200
1601579034,20,200
1601579035,13,200
1601579036,60,200
1601579037,75,200
1601579038,93,200
1601579039,21,200
1601579040,27,200
1601579041,57,200
1601579042,56,200
1601579043,23,200
1601579044,50,200
1601579045,100,400
1601579046,40,200
1601579047,50,200
1601579048,25,200
1601579049,8,200
1601579050,85,200
1601579051,58,200
1601579052,50,200
1601579053,29,200
1601579054,90,200
1601579055,20,200
1601579056,51,200
1601579057,92,200
1601579058,26,200
1601579059,7,200
1601579060,21,400
1601579061,10,200
1601579062,61,200
1601579063,53,200
1601579064,92,200
1601579065,62,200
1601579066,2,500
1601579067,63,200
1601579068,49,200
1601579069,40,200
1601579070,76,200
1601579071,65,500
1601579072,53,200
1601579073,29,200
1601579074,17,200
1601579075,55,200
1601579076,32,200
1601579077,38,400
1601579078,3,200
1601579079,43,200
1601579080,17,200
1601579081,41,200
1601579082,58,200
1601579083,52,200
1601579084,4,200
1601579085,47,200
1601579086,76,200
1601579087,7,200
1601579088,10,200
1601579089,18,200
1601579090,2,200
1601579091,58,200
1601579092,39,200
1601579093,45,200
1601579094,46,200
1601579095,9,200
1601579096,91,500
1601579097,100,200
1601579098,41,200
1601579099,34,400
1601579100,77,200
1601579101,39,200
1601579102,1,200
1601579103,92,200
1601579104,87,200
1601579105,99,400
1601579106,33,200
1601579107,61,200
1601579108,2,400
1601579109,94,200
1601579110,30,200
1601579111,79,200
1601579112,47,200
1601579113,62,200
1601579114,10,200
1601579115,88,200
1601579116,42,200
1601579117,17,200
1601579118,0,200
1601579119,25,200
1601579120,59,200
1601579121,24,200
1601579122,8,200
1601579123,86,200
1601579124,26,200
1601579125,25,200
1601579126,4,200
1601579127,70,200
1601579128,93,200
1601579129,9,200
1601579130,72,200
1601579131,53,400
1601579132,26,200
1601579133,20,200
1601579134,59,200
1601579135,72,200
1601579136,21,200
1601579137,42,200
1601579138,1,200
1601579139,85,200
1601579140,90,200
1601579141,81,200
1601579142,50,200
1601579143,64,200
1601579144,63,500
1601579145,14,400
1601579146,2,200
1601579147,71,200
1601579148,90,200
1601579149,63,200
1601579150,85,200
1601579151,20,400
1601579152,60,200
1601579153,33,200
1601579154,81,200
1601579155,92,200
1601579156,38,200
1601579157,32,200
1601579158,61,200
1601579159,32,200
1601579160,52,200
1601579161,23,200
1601579162,64,200
1601579163,76,200
1601579164,85,400
1601579165,39,200
1601579166,92,200
1601579167,10,200
1601579168,88,200
1601579169,48,200
1601579170,57,200
1601579171,24,200
1601579172,36,200
1601579173,17,500
1601579174,9,200
1601579175,17,400
1601579176,61,200
1601579177,12,200
1601579178,62,200
1601579179,97,200
1601579180,31,200
1601579181,64,200
1601579182,40,200
1601579183,38,200
1601579184,26,200
1601579185,2,200
1601579186,78,200
1601579187,100,200
1601579188,51,200
1601579189,5,200
1601579190,31,200
1601579191,11,200
1601579192,0,200
1601579193,11,200
1601579194,69,200
1601579195,79,200
1601579196,42,200
1601579197,48,200
1601579198,48,200
1601579199,1,500
1601579200,23,200
1601579201,52,200
1601579202,58,200
1601579203,27,200
1601579204,72,200
1601579205,93,200
1601579206,66,400
1601579207,36,200
1601579208,83,200
1601579209,36,200
1601579210,73,200
1601579211,76,200
1601579212,73,500
1601579213,67,200
1601579214,18,200
1601579215,9,200
1601579216,46,200
1601579217,5,200
1601579218,36,200
1601579219,62,200
1601579220,6,200
1601579221,26,200
1601579222,52,200
1601579223,48,200
1601579224,30,400
1601579225,67,200
1601579226,38,200
1601579227,85,200
1601579228,89,500
1601579229,67,200
1601579230,84,200
1601579231,63,200
1601579232,1,200
1601579233,98,200
1601579234,22,200
1601579235,6,500
1601579236,89,200
1601579237,97,200
1601579238,33,200
1601579239,11,200
1601579240,84,200
1601579241,83,200
1601579242,53,200
1601579243,64,200
1601579244,23,200
1601579245,50,200
1601579246,19,200
1601579247,54,200
1601579248,91,200
1601579249,35,200
1601579250,90,200
1601579251,89,500
1601579252,24,200
1601579253,48,200
1601579254,38,200
1601579255,28,200
1601579256,27,200
1601579257,55,200
1601579258,60,200
1601579259,91,400
1601579260,24,200
1601579261,13,400
1601579262,60,200
1601579263,10,200
1601579264,4,200
1601579265,39,200
1601579266,7,200
1601579267,14,200
1601579268,90,200
1601579269,13,200
1601579270,90,500
1601579271,75,200
1601579272,1,200
1601579273,12,200
1601579274,22,200
1601579275,75,200
1601579276,88,200
1601579277,84,200
1601579278,84,200
1601579279,27,200
1601579280,57,200
1601579281,10,200
1601579282,88,200
1601579283,66,200
1601579284,4,200
1601579285,33,200
1601579286,18,200
1601579287,16,200
1601579288,96,200
1601579289,85,200
1601579290,57,200
1601579291,75,200
1601579292,57,200
1601579293,50,200
1601579294,76,200
1601579295,60,400
1601579296,86,200
1601579297,96,200
1601579298,80,200
1601579299,57,200
1601579300,81,200
1601579301,29,200
1601579302,33,200
1601579303,54,200
1601579304,37,200
1601579305,12,200
1601579306,100,500
1601579307,66,200
1601579308,66,200
1601579309,4,200
1601579310,26,200
1601579311,58,200
1601579312,99,200
1601579313,59,200
1601579314,11,200
1601579315,68,200
1601579316,74,200
1601579317,9,200
1601579318,50,200
1601579319,73,200
1601579320,35,200
1601579321,100,200
1601579322,22,200
1601579323,13,200
1601579324,6,200
1601579325,78,200
1601579326,71,200
1601579327,29,200
1601579328,39,400
1601579329,72,200
1601579330,36,200
1601579331,51,200
1601579332,41,200
1601579333,21,200
1601579334,64,200
1601579335,82,200
1601579336,21,200
1601579337,10,200
1601579338,97,200
1601579339,58,200
1601579340,77,200
1601579341,64,200
1601579342,55,200
1601579343,85,200
1601579344,40,200
1601579345,76,200
1601579346,78,200
1601579347,72,200
1601579348,7,200
1601579349,36,200
1601579350,62,200
1601579351,57,200
1601579352,85,200
1601579353,70,200
1601579354,21,200
1601579355,92,200
1601579356,41,200
1601579357,59,400
1601579358,12,200
1601579359,1,400
1601579360,65,200
1601579361,66,200
1601579362,33,200
1601579363,65,400
1601579364,25,200
1601579365,15,200
1601579366,52,200
1601579367,79,400
1601579368,39,200
1601579369,10,200
1601579370,51,200
1601579371,9,200
1601579372,98,200
1601579373,39,200
1601579374,95,200
1601579375,33,200
1601579376,27,200
1601579377,38,200
1601579378,24,200
1601579379,91,200
1601579380,11,200
1601579381,92,200
1601579382,53,200
1601579383,65,200
1601579384,30,500
1601579385,3,200
1601579386,9,200
1601579387,96,200
1601579388,62,200
1601579389,71,200
1601579390,68,200
1601579391,57,200
1601579392,18,200
1601579393,56,200
1601579394,21,200
1601579395,26,200
1601579396,82,200
1601579397,49,200
1601579398,0,200
1601579399,2,500
1601579400,14,200
1601579401,55,200
1601579402,44,200
1601579403,22,200
1601579404,64,200
1601579405,62,200
1601579406,45,200
1601579407,55,200
1601579408,29,200
1601579409,66,200
1601579410,13,200
1601579411,44,200
1601579412,28,200
1601579413,35,200
1601579414,92,200
1601579415,38,200
1601579416,94,200
1601579417,74,200
1601579418,51,200
1601579419,39,200
1601579420,24,400
1601579421,64,200
1601579422,91,200
1601579423,75,200
1601579424,89,200
1601579425,42,200
1601579426,52,200
1601579427,4,200
1601579428,36,200
1601579429,47,200
1601579430,100,200
1601579431,43,200
1601579432,56,200
1601579433,41,200
1601579434,81,200
1601579435,0,200
1601579436,73,200
1601579437,12,200
1601579438,83,200
1601579439,49,200
1601579440,83,200
1601579441,21,200
1601579442,73,200
1601579443,29,200
1601579444,5,200
1601579445,53,200
1601579446,13,200
1601579447,67,200
1601579448,90,200
1601579449,57,200
1601579450,56,200
1601579451,41,200
1601579452,37,200
1601579453,84,200
1601579454,27,200
1601579455,78,200
1601579456,45,200
1601579457,59,200
1601579458,10,500
1601579459,61,200
1601579460,53,200
1601579461,74,200
1601579462,75,200
1601579463,47,200
1601579464,4,200
1601579465,13,200
1601579466,45,500
1601579467,32,200
1601579468,82,200
1601579469,24,200
1601579470,95,200
1601579471,98,200
1601579472,82,200
1601579473,39,200
1601579474,54,500
1601579475,84,200
1601579476,12,200
1601579477,22,200
1601579478,34,200
1601579479,61,200
1601579480,18,200
1601579481,30,200
1601579482,32,200
1601579483,27,200
1601579484,35,200
1601579485,32,400
1601579486,43,200
1601579487,93,200
1601579488,53,200
1601579489,53,200
1601579490,94,200
1601579491,93,200
1601579492,45,200
1601579493,54,500
1601579494,12,200
1601579495,62,200
1601579496,39,200
1601579497,31,200
1601579498,3,200
1601579499,46,400
1601579500,96,200
1601579501,10,200
1601579502,22,200
1601579503,55,200
1601579504,24,200
1601579505,41,200
1601579506,21,400
1601579507,44,200
1601579508,85,200
1601579509,34,500
1601579510,59,200
1601579511,21,200
1601579512,72,200
1601579513,95,200
1601579514,73,200
1601579515,63,200
1601579516,46,400
1601579517,90,200
1601579518,43,200
1601579519,78,200
1601579520,38,200
1601579521,27,200
1601579522,11,200
1601579523,89,200
1601579524,55,200
1601579525,36,200
1601579526,57,200
1601579527,70,200
1601579528,23,200
1601579529,65,200
1601579530,13,200
1601579531,39,200
1601579532,88,200
1601579533,76,200
1601579534,11,200
1601579535,10,400
1601579536,92,200
1601579537,33,200
1601579538,86,200
1601579539,84,200
1601579540,30,500
1601579541,0,200
1601579542,39,200
1601579543,98,200
1601579544,87,500
1601579545,66,200
1601579546,28,200
1601579547,93,200
1601579548,58,200
1601579549,29,200
1601579550,74,200
1601579551,4,200
1601579552,28,200
1601579553,39,200
1601579554,8,200
1601579555,86,200
1601579556,42,200
1601579557,76,200
1601579558,5,200
1601579559,77,200
1601579560,33,200
1601579561,89,200
1601579562,71,200
1601579563,53,200
1601579564,99,200
1601579565,87,400
1601579566,34,400
1601579567,50,200
1601579568,11,200
1601579569,31,200
1601579570,40,200
1601579571,51,200
1601579572,94,200
1601579573,1,200
1601579574,93,200
1601579575,7,200
1601579576,14,200
1601579577,94,200
1601579578,38,200
1601579579,49,200
1601579580,7,200
1601579581,99,200
1601579582,30,200
1601579583,72,200
1601579584,15,200
1601579585,90,200
1601579586,35,200
1601579587,4,200
1601579588,94,200
1601579589,84,200
1601579590,36,200
1601579591,79,200
1601579592,76,200
1601579593,60,200
1601579594,33,200
1601579595,52,200
1601579596,77,200
1601579597,97,200
1601579598,82,200
1601579599,29,200
1601579600,12,200
1601579601,49,200
1601579602,99,500
1601579603,36,200
1601579604,52,200
1601579605,69,200
1601579606,77,200
1601579607,76,200
1601579608,28,200
1601579609,96,200
1601579610,32,200
1601579611,58,200
1601579612,78,500
1601579613,34,200
1601579614,43,200
1601579615,28,200
1601579616,59,200
1601579617,82,200
1601579618,53,200
1601579619,15,200
1601579620,74,200
1601579621,66,200
1601579622,72,500
1601579623,39,500
1601579624,49,200
1601579625,3,200
1601579626,50,200
1601579627,43,200
1601579628,16,200
1601579629,82,200
1601579630,57,200
1601579631,55,200
1601579632,44,200
1601579633,16,200
1601579634,56,200
1601579635,9,200
1601579636,53,200
1601579637,29,200
1601579638,46,200
1601579639,87,200
1601579640,53,200
1601579641,25,200
1601579642,65,200
1601579643,28,200
1601579644,12,200
1601579645,21,200
1601579646,29,200
1601579647,25,200
1601579648,33,200
1601579649,96,200
1601579650,24,200
1601579651,47,200
1601579652,57,200
1601579653,16,500
1601579654,90,200
1601579655,24,200
1601579656,52,500
1601579657,35,200
1601579658,47,200
1601579659,58,500
1601579660,80,200
1601579661,91,200
1601579662,4,200
1601579663,39,200
1601579664,75,200
1601579665,34,200
1601579666,1,200
1601579667,41,200
1601579668,97,200
1601579669,34,200
1601579670,3,200
1601579671,90,200
1601579672,17,500
1601579673,53,200
1601579674,8,200
